
15326;诺基亚 6122c;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15466;诺基亚2322;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15454;诺基亚 C3;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15329;诺基亚2220s;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15462;诺基亚 5238;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15286;诺基亚 n97;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15300;诺基亚 E71;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15383;诺基亚 3500c;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15291;诺基亚 n97mini;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15427;诺基亚 E51;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
17471;诺基亚 1050 ;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
16993;诺基亚 3020;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
